card_id,qr_identity,candidate_uk_qr_url,candidate_au_qr_url,current_mapped_year,authoritative_observed_year,year_verification_confidence,physical_print_observed,discrepancy_status,official_uk_sku,official_uk_spotify_track_id,official_au_sku,official_au_spotify_track_id,playlist_spotify_track_id,playlist_title,playlist_artist,identity_confidence,source_evidence,non_authoritative_bopster_year,non_authoritative_musicbrainz_year,screening_flags
226,00226,https://hitstergame.com/uk/aaaa0005/00226,https://hitstergame.com/au/aaah0001/00226,1986,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,0qxYx4F3vm1AOnfux6dDxP,aaah0001,0qxYx4F3vm1AOnfux6dDxP,0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00226; ordered title reference: https://open.spotify.com/track/0qxYx4F3vm1AOnfux6dDxP; printed-year evidence: not available,1986,1986,none
227,00227,https://hitstergame.com/uk/aaaa0005/00227,https://hitstergame.com/au/aaah0001/00227,1965,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5haXbSJqjjM0TCJ5XkfEaC,aaah0001,5haXbSJqjjM0TCJ5XkfEaC,5haXbSJqjjM0TCJ5XkfEaC,I Got You (I Feel Good),James Brown & The Famous Flames,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00227; ordered title reference: https://open.spotify.com/track/5haXbSJqjjM0TCJ5XkfEaC; printed-year evidence: not available,1966,1965,community_bopster_year_differs
228,00228,https://hitstergame.com/uk/aaaa0005/00228,https://hitstergame.com/au/aaah0001/00228,1968,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1tqT6DhmsrtQgyCKUwotiw,aaah0001,1tqT6DhmsrtQgyCKUwotiw,1tqT6DhmsrtQgyCKUwotiw,I Heard It Through The Grapevine,Marvin Gaye,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00228; ordered title reference: https://open.spotify.com/track/1tqT6DhmsrtQgyCKUwotiw; printed-year evidence: not available,1968,1968,none
229,00229,https://hitstergame.com/uk/aaaa0005/00229,https://hitstergame.com/au/aaah0001/00229,2011,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3bNv3VuUOKgrf5hu3YcuRo,aaah0001,3bNv3VuUOKgrf5hu3YcuRo,3bNv3VuUOKgrf5hu3YcuRo,Someone Like You,Adele,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00229; ordered title reference: https://open.spotify.com/track/3bNv3VuUOKgrf5hu3YcuRo; printed-year evidence: not available,2011,2010,musicbrainz_candidate_differs
230,00230,https://hitstergame.com/uk/aaaa0005/00230,https://hitstergame.com/au/aaah0001/00230,1962,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,7iFdUmdqT9XrsJdSGf9KrX,aaah0001,7iFdUmdqT9XrsJdSGf9KrX,7iFdUmdqT9XrsJdSGf9KrX,Twist And Shout,The Isley Brothers,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00230; ordered title reference: https://open.spotify.com/track/7iFdUmdqT9XrsJdSGf9KrX; printed-year evidence: not available,2005,1962,community_bopster_year_differs
231,00231,https://hitstergame.com/uk/aaaa0005/00231,https://hitstergame.com/au/aaah0001/00231,1994,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1FkoVC85Ds3mFoK0fVqEqP,aaah0001,1FkoVC85Ds3mFoK0fVqEqP,1FkoVC85Ds3mFoK0fVqEqP,Self Esteem,The Offspring,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00231; ordered title reference: https://open.spotify.com/track/1FkoVC85Ds3mFoK0fVqEqP; printed-year evidence: not available,1994,1994,none
232,00232,https://hitstergame.com/uk/aaaa0005/00232,https://hitstergame.com/au/aaah0001/00232,2007,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,0j2T0R9dR9qdJYsB7ciXhf,aaah0001,0j2T0R9dR9qdJYsB7ciXhf,0j2T0R9dR9qdJYsB7ciXhf,Stronger,Kanye West,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00232; ordered title reference: https://open.spotify.com/track/0j2T0R9dR9qdJYsB7ciXhf; printed-year evidence: not available,2007,,musicbrainz_candidate_unresolved
233,00233,https://hitstergame.com/uk/aaaa0005/00233,https://hitstergame.com/au/aaah0001/00233,1981,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2fuCquhmrzHpu5xcA1ci9x,aaah0001,2fuCquhmrzHpu5xcA1ci9x,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,Queen,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00233; ordered title reference: https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x; printed-year evidence: not available,1982,1984,community_bopster_year_differs;musicbrainz_candidate_differs
234,00234,https://hitstergame.com/uk/aaaa0005/00234,https://hitstergame.com/au/aaah0001/00234,2001,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2Mpj1Ul5OFPyyP4wB62Rvi,aaah0001,2Mpj1Ul5OFPyyP4wB62Rvi,2Mpj1Ul5OFPyyP4wB62Rvi,Survivor,Destiny's Child,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00234; ordered title reference: https://open.spotify.com/track/2Mpj1Ul5OFPyyP4wB62Rvi; printed-year evidence: not available,2001,2001,none
235,00235,https://hitstergame.com/uk/aaaa0005/00235,https://hitstergame.com/au/aaah0001/00235,1980,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3K7Q9PHUWPTaknlbFPThn2,aaah0001,3K7Q9PHUWPTaknlbFPThn2,3K7Q9PHUWPTaknlbFPThn2,Celebration,Kool & The Gang,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00235; ordered title reference: https://open.spotify.com/track/3K7Q9PHUWPTaknlbFPThn2; printed-year evidence: not available,1980,1980,none
236,00236,https://hitstergame.com/uk/aaaa0005/00236,https://hitstergame.com/au/aaah0001/00236,2009,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,4HlFJV71xXKIGcU3kRyttv,aaah0001,4HlFJV71xXKIGcU3kRyttv,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00236; ordered title reference: https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv; printed-year evidence: not available,2010,2009,community_bopster_year_differs
237,00237,https://hitstergame.com/uk/aaaa0005/00237,https://hitstergame.com/au/aaah0001/00237,1980,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5j4RaTG3kjLlreau6KjLrf,aaah0001,5j4RaTG3kjLlreau6KjLrf,5j4RaTG3kjLlreau6KjLrf,Baggy Trousers - 2010 Remaster,Madness,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00237; ordered title reference: https://open.spotify.com/track/5j4RaTG3kjLlreau6KjLrf; printed-year evidence: not available,1980,1980,none
238,00238,https://hitstergame.com/uk/aaaa0005/00238,https://hitstergame.com/au/aaah0001/00238,1973,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2SpEHTbUuebeLkgs9QB7Ue,aaah0001,2SpEHTbUuebeLkgs9QB7Ue,2SpEHTbUuebeLkgs9QB7Ue,Jolene,Dolly Parton,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00238; ordered title reference: https://open.spotify.com/track/2SpEHTbUuebeLkgs9QB7Ue; printed-year evidence: not available,1974,1973,community_bopster_year_differs
239,00239,https://hitstergame.com/uk/aaaa0005/00239,https://hitstergame.com/au/aaah0001/00239,1996,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,79CUrU5o2KAVDTNm4x3eGU,aaah0001,79CUrU5o2KAVDTNm4x3eGU,79CUrU5o2KAVDTNm4x3eGU,Firestarter,The Prodigy,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00239; ordered title reference: https://open.spotify.com/track/79CUrU5o2KAVDTNm4x3eGU; printed-year evidence: not available,1997,1995,community_bopster_year_differs;musicbrainz_candidate_differs
240,00240,https://hitstergame.com/uk/aaaa0005/00240,https://hitstergame.com/au/aaah0001/00240,1963,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2dbaIpJoAk2hhrrX2ljKJo,aaah0001,2dbaIpJoAk2hhrrX2ljKJo,2dbaIpJoAk2hhrrX2ljKJo,Surfin' U.S.A. (Mono),The Beach Boys,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00240; ordered title reference: https://open.spotify.com/track/2dbaIpJoAk2hhrrX2ljKJo; printed-year evidence: not available,1963,1963,none
241,00241,https://hitstergame.com/uk/aaaa0005/00241,https://hitstergame.com/au/aaah0001/00241,1990,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,10tdqQKFhddpkjzxllTVRj,aaah0001,10tdqQKFhddpkjzxllTVRj,10tdqQKFhddpkjzxllTVRj,Crazy,Seal,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00241; ordered title reference: https://open.spotify.com/track/10tdqQKFhddpkjzxllTVRj; printed-year evidence: not available,1991,1990,community_bopster_year_differs
242,00242,https://hitstergame.com/uk/aaaa0005/00242,https://hitstergame.com/au/aaah0001/00242,2006,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,4aR9bPMAOFySBuQSbVWF3d,aaah0001,4aR9bPMAOFySBuQSbVWF3d,4aR9bPMAOFySBuQSbVWF3d,Smile,Lily Allen,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00242; ordered title reference: https://open.spotify.com/track/4aR9bPMAOFySBuQSbVWF3d; printed-year evidence: not available,2006,2006,none
243,00243,https://hitstergame.com/uk/aaaa0005/00243,https://hitstergame.com/au/aaah0001/00243,1982,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,39shmbIHICJ2Wxnk1fPSdz,aaah0001,39shmbIHICJ2Wxnk1fPSdz,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00243; ordered title reference: https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz; printed-year evidence: not available,1982,1981,musicbrainz_candidate_differs
244,00244,https://hitstergame.com/uk/aaaa0005/00244,https://hitstergame.com/au/aaah0001/00244,2002,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,14MgTooapmJdLlEMAr2zAM,aaah0001,14MgTooapmJdLlEMAr2zAM,14MgTooapmJdLlEMAr2zAM,Dilemma (feat. Kelly Rowland),Nelly,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00244; ordered title reference: https://open.spotify.com/track/14MgTooapmJdLlEMAr2zAM; printed-year evidence: not available,2002,2004,musicbrainz_candidate_differs
245,00245,https://hitstergame.com/uk/aaaa0005/00245,https://hitstergame.com/au/aaah0001/00245,1954,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1uRKT2LRANv4baowBWHfDS,aaah0001,1uRKT2LRANv4baowBWHfDS,1uRKT2LRANv4baowBWHfDS,(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00245; ordered title reference: https://open.spotify.com/track/1uRKT2LRANv4baowBWHfDS; printed-year evidence: not available,1955,1954,community_bopster_year_differs
246,00246,https://hitstergame.com/uk/aaaa0005/00246,https://hitstergame.com/au/aaah0001/00246,2006,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3ZFTkvIE7kyPt6Nu3PEa7V,aaah0001,3ZFTkvIE7kyPt6Nu3PEa7V,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00246; ordered title reference: https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V; printed-year evidence: not available,2005,2006,community_bopster_year_differs
247,00247,https://hitstergame.com/uk/aaaa0005/00247,https://hitstergame.com/au/aaah0001/00247,2021,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3rmo8F54jFF8OgYsqTxm5d,aaah0001,3rmo8F54jFF8OgYsqTxm5d,3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00247; ordered title reference: https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d; printed-year evidence: not available,2021,2021,none
248,00248,https://hitstergame.com/uk/aaaa0005/00248,https://hitstergame.com/au/aaah0001/00248,1961,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1UwriLz98ILbRhrtohTca1,aaah0001,1UwriLz98ILbRhrtohTca1,1UwriLz98ILbRhrtohTca1,The Wanderer,Dion,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00248; ordered title reference: https://open.spotify.com/track/1UwriLz98ILbRhrtohTca1; printed-year evidence: not available,2001,1979,community_bopster_year_differs;musicbrainz_candidate_differs
249,00249,https://hitstergame.com/uk/aaaa0005/00249,https://hitstergame.com/au/aaah0001/00249,2000,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6iNBM60VQtPUUhkKfwa5KV,aaah0001,6iNBM60VQtPUUhkKfwa5KV,6iNBM60VQtPUUhkKfwa5KV,It's My Life,Bon Jovi,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00249; ordered title reference: https://open.spotify.com/track/6iNBM60VQtPUUhkKfwa5KV; printed-year evidence: not available,2010,2000,community_bopster_year_differs
250,00250,https://hitstergame.com/uk/aaaa0005/00250,https://hitstergame.com/au/aaah0001/00250,1987,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,4k5FeWIdUaBx5OZdvrSYP1,aaah0001,4k5FeWIdUaBx5OZdvrSYP1,4k5FeWIdUaBx5OZdvrSYP1,Everywhere - 2017 Remaster,Fleetwood Mac,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00250; ordered title reference: https://open.spotify.com/track/4k5FeWIdUaBx5OZdvrSYP1; printed-year evidence: not available,1987,1987,none
251,00251,https://hitstergame.com/uk/aaaa0005/00251,https://hitstergame.com/au/aaah0001/00251,2001,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3SrZbaN4gjObKVSgq5QkpS,aaah0001,3SrZbaN4gjObKVSgq5QkpS,3SrZbaN4gjObKVSgq5QkpS,Family Affair,Mary J. Blige,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00251; ordered title reference: https://open.spotify.com/track/3SrZbaN4gjObKVSgq5QkpS; printed-year evidence: not available,2001,2000,musicbrainz_candidate_differs
252,00252,https://hitstergame.com/uk/aaaa0005/00252,https://hitstergame.com/au/aaah0001/00252,1983,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,7Ewz6bJ97vUqk5HdkvguFQ,aaah0001,7Ewz6bJ97vUqk5HdkvguFQ,7Ewz6bJ97vUqk5HdkvguFQ,Heaven,Bryan Adams,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00252; ordered title reference: https://open.spotify.com/track/7Ewz6bJ97vUqk5HdkvguFQ; printed-year evidence: not available,1984,1984,community_bopster_year_differs;musicbrainz_candidate_differs
253,00253,https://hitstergame.com/uk/aaaa0005/00253,https://hitstergame.com/au/aaah0001/00253,2021,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5HCyWlXZPP0y6Gqq8TgA20,aaah0001,5HCyWlXZPP0y6Gqq8TgA20,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00253; ordered title reference: https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20; printed-year evidence: not available,2021,2021,none
254,00254,https://hitstergame.com/uk/aaaa0005/00254,https://hitstergame.com/au/aaah0001/00254,2020,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6cx06DFPPHchuUAcTxznu9,aaah0001,6cx06DFPPHchuUAcTxznu9,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Joel Corry,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00254; ordered title reference: https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9; printed-year evidence: not available,2020,2020,none
255,00255,https://hitstergame.com/uk/aaaa0005/00255,https://hitstergame.com/au/aaah0001/00255,1977,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5nrmGFJ87crVoJF5xdRqwn,aaah0001,5nrmGFJ87crVoJF5xdRqwn,5nrmGFJ87crVoJF5xdRqwn,Waterloo Sunset,The Kinks,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00255; ordered title reference: https://open.spotify.com/track/5nrmGFJ87crVoJF5xdRqwn; printed-year evidence: not available,1967,1967,community_bopster_year_differs;musicbrainz_candidate_differs
256,00256,https://hitstergame.com/uk/aaaa0005/00256,https://hitstergame.com/au/aaah0001/00256,1994,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,7EZC6E7UjZe63f1jRmkWxt,aaah0001,7EZC6E7UjZe63f1jRmkWxt,7EZC6E7UjZe63f1jRmkWxt,Zombie,The Cranberries,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00256; ordered title reference: https://open.spotify.com/track/7EZC6E7UjZe63f1jRmkWxt; printed-year evidence: not available,1994,1994,none
257,00257,https://hitstergame.com/uk/aaaa0005/00257,https://hitstergame.com/au/aaah0001/00257,2018,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2TIlqbIneP0ZY1O0EzYLlc,aaah0001,2TIlqbIneP0ZY1O0EzYLlc,2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,Lewis Capaldi,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00257; ordered title reference: https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc; printed-year evidence: not available,2018,2018,none
258,00258,https://hitstergame.com/uk/aaaa0005/00258,https://hitstergame.com/au/aaah0001/00258,1982,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2374M0fQpWi3dLnB54qaLX,aaah0001,2374M0fQpWi3dLnB54qaLX,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00258; ordered title reference: https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX; printed-year evidence: not available,1982,1982,none
259,00259,https://hitstergame.com/uk/aaaa0005/00259,https://hitstergame.com/au/aaah0001/00259,2006,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2N5zMZX7YeL1tico8oQxa9,aaah0001,2N5zMZX7YeL1tico8oQxa9,2N5zMZX7YeL1tico8oQxa9,Crazy,Gnarls Barkley,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00259; ordered title reference: https://open.spotify.com/track/2N5zMZX7YeL1tico8oQxa9; printed-year evidence: not available,2006,2006,none
260,00260,https://hitstergame.com/uk/aaaa0005/00260,https://hitstergame.com/au/aaah0001/00260,1970,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2eF8pWbiivYsYRpbntYsnc,aaah0001,2eF8pWbiivYsYRpbntYsnc,2eF8pWbiivYsYRpbntYsnc,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00260; ordered title reference: https://open.spotify.com/track/2eF8pWbiivYsYRpbntYsnc; printed-year evidence: not available,1970,1970,none
261,00261,https://hitstergame.com/uk/aaaa0005/00261,https://hitstergame.com/au/aaah0001/00261,1954,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,4qKlYv1B1XhJ7Q114Thv6m,aaah0001,4qKlYv1B1XhJ7Q114Thv6m,4qKlYv1B1XhJ7Q114Thv6m,I've Got a Woman,Ray Charles,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00261; ordered title reference: https://open.spotify.com/track/4qKlYv1B1XhJ7Q114Thv6m; printed-year evidence: not available,1994,1954,community_bopster_year_differs
262,00262,https://hitstergame.com/uk/aaaa0005/00262,https://hitstergame.com/au/aaah0001/00262,1994,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5BHfKRD3LTxFz1tX8AH0DN,aaah0001,5BHfKRD3LTxFz1tX8AH0DN,5BHfKRD3LTxFz1tX8AH0DN,Black Hole Sun,Soundgarden,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00262; ordered title reference: https://open.spotify.com/track/5BHfKRD3LTxFz1tX8AH0DN; printed-year evidence: not available,2010,1994,community_bopster_year_differs
263,00263,https://hitstergame.com/uk/aaaa0005/00263,https://hitstergame.com/au/aaah0001/00263,2000,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6MnWfOgKRkQtY1pRgoTwB1,aaah0001,6MnWfOgKRkQtY1pRgoTwB1,6MnWfOgKRkQtY1pRgoTwB1,Reach,S Club,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00263; ordered title reference: https://open.spotify.com/track/6MnWfOgKRkQtY1pRgoTwB1; printed-year evidence: not available,2000,2000,none
264,00264,https://hitstergame.com/uk/aaaa0005/00264,https://hitstergame.com/au/aaah0001/00264,2002,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2Ms33RTRCT6gArrpcrPxmo,aaah0001,2Ms33RTRCT6gArrpcrPxmo,2Ms33RTRCT6gArrpcrPxmo,Feel,Robbie Williams,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00264; ordered title reference: https://open.spotify.com/track/2Ms33RTRCT6gArrpcrPxmo; printed-year evidence: not available,2002,2002,none
265,00265,https://hitstergame.com/uk/aaaa0005/00265,https://hitstergame.com/au/aaah0001/00265,1983,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3ix6K4wZY29bCujrSznwFZ,aaah0001,3ix6K4wZY29bCujrSznwFZ,3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,David Bowie,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00265; ordered title reference: https://open.spotify.com/track/3ix6K4wZY29bCujrSznwFZ; printed-year evidence: not available,1983,1999,musicbrainz_candidate_differs
266,00266,https://hitstergame.com/uk/aaaa0005/00266,https://hitstergame.com/au/aaah0001/00266,2005,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,0gJvqi9QyASOCtJu99tytc,aaah0001,0gJvqi9QyASOCtJu99tytc,0gJvqi9QyASOCtJu99tytc,Because of You,Kelly Clarkson,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00266; ordered title reference: https://open.spotify.com/track/0gJvqi9QyASOCtJu99tytc; printed-year evidence: not available,2004,2003,community_bopster_year_differs;musicbrainz_candidate_differs
267,00267,https://hitstergame.com/uk/aaaa0005/00267,https://hitstergame.com/au/aaah0001/00267,2003,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,7iL6o9tox1zgHpKUfh9vuC,aaah0001,7iL6o9tox1zgHpKUfh9vuC,7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00267; ordered title reference: https://open.spotify.com/track/7iL6o9tox1zgHpKUfh9vuC; printed-year evidence: not available,2003,2002,musicbrainz_candidate_differs
268,00268,https://hitstergame.com/uk/aaaa0005/00268,https://hitstergame.com/au/aaah0001/00268,2019,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6UelLqGlWMcVH1E5c4H7lY,aaah0001,6UelLqGlWMcVH1E5c4H7lY,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00268; ordered title reference: https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY; printed-year evidence: not available,2019,2019,none
269,00269,https://hitstergame.com/uk/aaaa0005/00269,https://hitstergame.com/au/aaah0001/00269,1966,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,74VR3AkGPhbYXnxcOYa16x,aaah0001,74VR3AkGPhbYXnxcOYa16x,74VR3AkGPhbYXnxcOYa16x,Strangers In The Night,Frank Sinatra,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00269; ordered title reference: https://open.spotify.com/track/74VR3AkGPhbYXnxcOYa16x; printed-year evidence: not available,1966,1966,none
270,00270,https://hitstergame.com/uk/aaaa0005/00270,https://hitstergame.com/au/aaah0001/00270,1967,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5uvosCdMlFdTXhoazkTI5R,aaah0001,5uvosCdMlFdTXhoazkTI5R,5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00270; ordered title reference: https://open.spotify.com/track/5uvosCdMlFdTXhoazkTI5R; printed-year evidence: not available,1967,1967,none
271,00271,https://hitstergame.com/uk/aaaa0005/00271,https://hitstergame.com/au/aaah0001/00271,2006,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3k7pyCzQMKwaStsAbdHHWx,aaah0001,3k7pyCzQMKwaStsAbdHHWx,3k7pyCzQMKwaStsAbdHHWx,Star Girl,McFly,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00271; ordered title reference: https://open.spotify.com/track/3k7pyCzQMKwaStsAbdHHWx; printed-year evidence: not available,2006,2006,none
